0,1,2,3,4,5,6
广东省,2015,广州市,市辖区,1343,广东省广州市市辖区,"[113.7934363, 23.2606986]"
广东省,2015,广州市,海珠区,979,广东省广州市海珠区,"[113.7934363, 23.2606986]"
广东省,2015,广州市,番禺区,2927,广东省广州市番禺区,"[113.3057073, 22.9807286]"
广东省,2015,广州市,白云区,1190,广东省广州市白云区,"[113.3057073, 22.9807286]"
广东省,2015,广州市,花都区,1504,广东省广州市花都区,"[113.3057073, 22.9807286]"
广东省,2015,广州市,荔湾区,775,广东省广州市荔湾区,"[113.3057073, 22.9807286]"
广东省,2015,广州市,萝岗区,352,广东省广州市萝岗区,"[113.2865131, 23.1370675]"
广东省,2015,广州市,越秀区,1712,广东省广州市越秀区,"[113.2865131, 23.1370675]"
广东省,2015,广州市,黄埔区,501,广东省广州市黄埔区,"[113.2865131, 23.1370675]"
广东省,2016,广州市,,3,广东省广州市,"[113.319321, 23.1387267]"
广东省,2016,广州市,ff808081389dd0d001389dd0&0530861,1,广东省广州市ff808081389dd0d001389dd0&0530861,"[113.319321, 23.1387267]"
广东省,2016,广州市,从化市,3729,广东省广州市从化市,"[113.319321, 23.1387267]"
广东省,2016,广州市,南沙区,474,广东省广州市南沙区,"[113.319321, 23.1387267]"
广东省,2016,广州市,增城市,3007,广东省广州市增城市,"[113.6082459, 23.2879528]"
广东省,2016,广州市,天河区,2079,广东省广州市天河区,"[113.7934363, 23.2606986]"
广东省,2016,广州市,市辖区,1778,广东省广州市市辖区,"[113.7934363, 23.2606986]"
广东省,2016,广州市,海珠区,1564,广东省广州市海珠区,"[113.7934363, 23.2606986]"
广东省,2016,广州市,番禺区,3454,广东省广州市番禺区,"[113.3057073, 22.9807286]"
广东省,2016,广州市,白云区,1419,广东省广州市白云区,"[113.3057073, 22.9807286]"
广东省,2016,广州市,花都区,1900,广东省广州市花都区,"[113.3057073, 22.9807286]"
广东省,2016,广州市,荔湾区,1060,广东省广州市荔湾区,"[113.3057073, 22.9807286]"
广东省,2016,广州市,萝岗区,368,广东省广州市萝岗区,"[113.2865131, 23.1370675]"
广东省,2016,广州市,越秀区,1863,广东省广州市越秀区,"[113.2865131, 23.1370675]"
广东省,2016,广州市,黄埔区,921,广东省广州市黄埔区,"[113.2865131, 23.1370675]"
广东省,2010,南雄,,8,广东省南雄,"[114.3064615, 25.1192792]"
广东省,2010,肇庆,,7,广东省肇庆,"[112.4728451, 23.0515551]"
广东省,2010,肇庆市,四会市,9,广东省肇庆市四会市,"[112.671314, 23.444787]"
广东省,2010,肇庆市,封开县,6,广东省肇庆市封开县,"[112.671314, 23.444787]"
广东省,2010,肇庆市,广宁县,12,广东省肇庆市广宁县,"[112.4359814, 23.6477085]"
广东省,2010,肇庆市,德庆县,2,广东省肇庆市德庆县,"[112.4359814, 23.6477085]"
广东省,2010,肇庆市,怀集县,13,广东省肇庆市怀集县,"[112.1540165, 23.8946656]"
广东省,2010,肇庆市,端州区,298,广东省肇庆市端州区,"[112.1540165, 23.8946656]"
广东省,2010,肇庆市,高要市,7,广东省肇庆市高要市,"[112.750106878, 23.10659015]"
广东省,2010,肇庆市,鼎湖区,2,广东省肇庆市鼎湖区,"[112.750106878, 23.10659015]"
广东省,2011,肇庆市,四会市,1,广东省肇庆市四会市,"[112.671314, 23.444787]"
广东省,2011,肇庆市,封开县,2,广东省肇庆市封开县,"[112.671314, 23.444787]"
广东省,2011,肇庆市,市辖区,11,广东省肇庆市市辖区,"[112.671314, 23.444787]"
广东省,2011,肇庆市,广宁县,9,广东省肇庆市广宁县,"[112.4359814, 23.6477085]"
广东省,2011,肇庆市,德庆县,1,广东省肇庆市德庆县,"[112.4359814, 23.6477085]"
广东省,2011,肇庆市,怀集县,3,广东省肇庆市怀集县,"[112.1540165, 23.8946656]"
广东省,2011,肇庆市,端州区,595,广东省肇庆市端州区,"[112.1540165, 23.8946656]"
广东省,2011,肇庆市,高要市,102,广东省肇庆市高要市,"[112.750106878, 23.10659015]"
广东省,2011,肇庆市,鼎湖区,3,广东省肇庆市鼎湖区,"[112.750106878, 23.10659015]"
广东省,2012,肇庆市,四会市,424,广东省肇庆市四会市,"[112.671314, 23.444787]"
广东省,2012,肇庆市,封开县,91,广东省肇庆市封开县,"[112.671314, 23.444787]"
广东省,2012,肇庆市,市辖区,173,广东省肇庆市市辖区,"[112.671314, 23.444787]"
广东省,2012,肇庆市,广宁县,2660,广东省肇庆市广宁县,"[112.4359814, 23.6477085]"
广东省,2012,肇庆市,德庆县,11,广东省肇庆市德庆县,"[112.4359814, 23.6477085]"
广东省,2012,肇庆市,怀集县,189,广东省肇庆市怀集县,"[112.1540165, 23.8946656]"
广东省,2012,肇庆市,端州区,1046,广东省肇庆市端州区,"[112.1540165, 23.8946656]"
广东省,2012,肇庆市,高要市,3294,广东省肇庆市高要市,"[112.750106878, 23.10659015]"
广东省,2012,肇庆市,鼎湖区,277,广东省肇庆市鼎湖区,"[112.750106878, 23.10659015]"
广东省,2013,肇庆市,四会市,2572,广东省肇庆市四会市,"[112.671314, 23.444787]"
广东省,2013,肇庆市,封开县,1095,广东省肇庆市封开县,"[112.671314, 23.444787]"
广东省,2013,肇庆市,市辖区,629,广东省肇庆市市辖区,"[112.671314, 23.444787]"
广东省,2013,肇庆市,广宁县,1596,广东省肇庆市广宁县,"[112.4359814, 23.6477085]"
广东省,2013,肇庆市,德庆县,356,广东省肇庆市德庆县,"[112.4359814, 23.6477085]"
广东省,2013,肇庆市,怀集县,1516,广东省肇庆市怀集县,"[112.1540165, 23.8946656]"
广东省,2013,肇庆市,端州区,1394,广东省肇庆市端州区,"[112.1540165, 23.8946656]"
广东省,2013,肇庆市,高要市,2794,广东省肇庆市高要市,"[112.750106878, 23.10659015]"
广东省,2013,肇庆市,鼎湖区,399,广东省肇庆市鼎湖区,"[112.750106878, 23.10659015]"
广东省,2014,肇庆市,四会市,1593,广东省肇庆市四会市,"[112.671314, 23.444787]"
广东省,2014,肇庆市,封开县,921,广东省肇庆市封开县,"[112.671314, 23.444787]"
广东省,2014,肇庆市,市辖区,487,广东省肇庆市市辖区,"[112.671314, 23.444787]"
广东省,2014,肇庆市,广宁县,1761,广东省肇庆市广宁县,"[112.4359814, 23.6477085]"
广东省,2014,肇庆市,德庆县,466,广东省肇庆市德庆县,"[112.4359814, 23.6477085]"
广东省,2014,肇庆市,怀集县,2262,广东省肇庆市怀集县,"[112.1540165, 23.8946656]"
广东省,2014,肇庆市,端州区,1311,广东省肇庆市端州区,"[112.1540165, 23.8946656]"
广东省,2014,肇庆市,高要市,1547,广东省肇庆市高要市,"[112.750106878, 23.10659015]"
广东省,2014,肇庆市,鼎湖区,168,广东省肇庆市鼎湖区,"[112.750106878, 23.10659015]"
广东省,2015,肇庆市,四会市,1470,广东省肇庆市四会市,"[112.671314, 23.444787]"
广东省,2015,肇庆市,封开县,711,广东省肇庆市封开县,"[112.671314, 23.444787]"
广东省,2015,肇庆市,市辖区,445,广东省肇庆市市辖区,"[112.671314, 23.444787]"
广东省,2015,肇庆市,广宁县,1049,广东省肇庆市广宁县,"[112.4359814, 23.6477085]"
广东省,2015,肇庆市,德庆县,220,广东省肇庆市德庆县,"[112.4359814, 23.6477085]"
广东省,2015,肇庆市,怀集县,1006,广东省肇庆市怀集县,"[112.1540165, 23.8946656]"
广东省,2015,肇庆市,端州区,1270,广东省肇庆市端州区,"[112.1540165, 23.8946656]"
广东省,2015,肇庆市,高要市,1403,广东省肇庆市高要市,"[112.750106878, 23.10659015]"
广东省,2015,肇庆市,鼎湖区,149,广东省肇庆市鼎湖区,"[112.750106878, 23.10659015]"
广东省,2016,肇庆市,,1,广东省肇庆市,"[112.4728451, 23.0515551]"
广东省,2016,肇庆市,四会市,1545,广东省肇庆市四会市,"[112.671314, 23.444787]"
广东省,2016,肇庆市,封开县,564,广东省肇庆市封开县,"[112.671314, 23.444787]"
广东省,2016,肇庆市,市辖区,378,广东省肇庆市市辖区,"[112.671314, 23.444787]"
广东省,2016,肇庆市,广宁县,1352,广东省肇庆市广宁县,"[112.4359814, 23.6477085]"
广东省,2016,肇庆市,德庆县,126,广东省肇庆市德庆县,"[112.4359814, 23.6477085]"
广东省,2016,肇庆市,怀集县,1059,广东省肇庆市怀集县,"[112.1540165, 23.8946656]"
广东省,2016,肇庆市,端州区,1468,广东省肇庆市端州区,"[112.1540165, 23.8946656]"
广东省,2016,肇庆市,高要市,1057,广东省肇庆市高要市,"[112.750106878, 23.10659015]"
广东省,2016,肇庆市,鼎湖区,145,广东省肇庆市鼎湖区,"[112.750106878, 23.10659015]"
广东省,2010,化州,,2,广东省化州,"[110.500686095, 21.8410427]"
广东省,2010,汕尾,,2,广东省汕尾,"[115.3541259, 22.7752816]"
广东省,2010,汕尾市,城区,3,广东省汕尾市城区,"[115.412222, 22.807222]"
广东省,2010,汕尾市,海丰县,1,广东省汕尾市海丰县,"[115.412222, 22.807222]"
广东省,2010,汕尾市,陆丰市,3,广东省汕尾市陆丰市,"[115.6407142, 22.9455881]"
广东省,2010,汕尾市,陆河县,1,广东省汕尾市陆河县,"[115.6427975, 23.2932296]"
广东省,2011,汕尾市,城区,2,广东省汕尾市城区,"[115.412222, 22.807222]"
广东省,2011,汕尾市,市辖区,1,广东省汕尾市市辖区,"[115.412222, 22.807222]"
广东省,2011,汕尾市,陆丰市,2,广东省汕尾市陆丰市,"[115.6407142, 22.9455881]"
广东省,2012,汕尾市,城区,2,广东省汕尾市城区,"[115.412222, 22.807222]"
广东省,2012,汕尾市,市辖区,4,广东省汕尾市市辖区,"[115.412222, 22.807222]"
广东省,2012,汕尾市,海丰县,2,广东省汕尾市海丰县,"[115.412222, 22.807222]"
广东省,2012,汕尾市,陆丰市,5,广东省汕尾市陆丰市,"[115.6407142, 22.9455881]"
广东省,2012,汕尾市,陆河县,4,广东省汕尾市陆河县,"[115.6427975, 23.2932296]"
广东省,2013,汕尾市,城区,4,广东省汕尾市城区,"[115.412222, 22.807222]"
广东省,2013,汕尾市,市辖区,8,广东省汕尾市市辖区,"[115.412222, 22.807222]"
广东省,2013,汕尾市,海丰县,29,广东省汕尾市海丰县,"[115.412222, 22.807222]"
广东省,2013,汕尾市,陆丰市,15,广东省汕尾市陆丰市,"[115.6407142, 22.9455881]"
广东省,2013,汕尾市,陆河县,3,广东省汕尾市陆河县,"[115.6427975, 23.2932296]"
广东省,2013,汕尾市,陆河县华侨管理区,1,广东省汕尾市陆河县华侨管理区,"[115.6427975, 23.2932296]"
广东省,2014,汕尾市,华侨管理区,4,广东省汕尾市华侨管理区,"[115.6427975, 23.2932296]"
广东省,2014,汕尾市,城区,16,广东省汕尾市城区,"[115.412222, 22.807222]"
广东省,2014,汕尾市,市辖区,34,广东省汕尾市市辖区,"[115.412222, 22.807222]"
广东省,2014,汕尾市,海丰县,22,广东省汕尾市海丰县,"[115.412222, 22.807222]"
广东省,2014,汕尾市,红海湾开发区,21,广东省汕尾市红海湾开发区,"[115.412222, 22.807222]"
广东省,2014,汕尾市,陆丰市,60,广东省汕尾市陆丰市,"[115.6407142, 22.9455881]"
广东省,2014,汕尾市,陆河县,10,广东省汕尾市陆河县,"[115.6427975, 23.2932296]"
广东省,2014,汕尾市,陆河县华侨管理区,3,广东省汕尾市陆河县华侨管理区,"[115.6427975, 23.2932296]"
广东省,2014,汕尾市,陆河县红海湾开发区,52,广东省汕尾市陆河县红海湾开发区,"[115.6427975, 23.2932296]"
广东省,2015,汕尾市,华侨管理区,12,广东省汕尾市华侨管理区,"[115.6427975, 23.2932296]"
广东省,2015,汕尾市,城区,36,广东省汕尾市城区,"[115.412222, 22.807222]"
广东省,2015,汕尾市,市辖区,25,广东省汕尾市市辖区,"[115.412222, 22.807222]"
广东省,2015,汕尾市,海丰县,856,广东省汕尾市海丰县,"[115.412222, 22.807222]"
广东省,2015,汕尾市,红海湾开发区,160,广东省汕尾市红海湾开发区,"[115.412222, 22.807222]"
广东省,2015,汕尾市,陆丰市,52,广东省汕尾市陆丰市,"[115.6407142, 22.9455881]"
广东省,2015,汕尾市,陆河县,10,广东省汕尾市陆河县,"[115.6427975, 23.2932296]"
广东省,2016,汕尾市,华侨管理区,9,广东省汕尾市华侨管理区,"[115.6427975, 23.2932296]"
广东省,2016,汕尾市,城区,23,广东省汕尾市城区,"[115.412222, 22.807222]"
广东省,2016,汕尾市,市辖区,26,广东省汕尾市市辖区,"[115.412222, 22.807222]"
广东省,2016,汕尾市,海丰县,508,广东省汕尾市海丰县,"[115.412222, 22.807222]"
广东省,2016,汕尾市,红海湾开发区,213,广东省汕尾市红海湾开发区,"[115.412222, 22.807222]"
广东省,2016,汕尾市,陆丰市,54,广东省汕尾市陆丰市,"[115.6407142, 22.9455881]"
广东省,2016,汕尾市,陆河县,18,广东省汕尾市陆河县,"[115.6427975, 23.2932296]"
广东省,2010,荔湾,,2,广东省荔湾,"[115.6427975, 23.2932296]"
广东省,2010,江门,,6,广东省江门,"[113.079047, 22.5766294]"
广东省,2010,江门市,台山市,212,广东省江门市台山市,"[112.7884998, 22.2541202]"
广东省,2010,江门市,市辖区,4,广东省江门市市辖区,"[112.7884998, 22.2541202]"
广东省,2010,江门市,开平市,133,广东省江门市开平市,"[112.688154, 22.3699417]"
广东省,2010,江门市,恩平市,3,广东省江门市恩平市,"[112.231933697, 22.2035524]"
广东省,2010,江门市,新会区,2,广东省江门市新会区,"[112.231933697, 22.2035524]"
广东省,2010,江门市,蓬江区,6,广东省江门市蓬江区,"[112.231933697, 22.2035524]"
广东省,2011,江门市,台山市,3085,广东省江门市台山市,"[112.7884998, 22.2541202]"
广东省,2011,江门市,市辖区,13,广东省江门市市辖区,"[112.7884998, 22.2541202]"
广东省,2011,江门市,开平市,3696,广东省江门市开平市,"[112.688154, 22.3699417]"
广东省,2011,江门市,恩平市,12,广东省江门市恩平市,"[112.231933697, 22.2035524]"
广东省,2011,江门市,新会区,13,广东省江门市新会区,"[112.231933697, 22.2035524]"
广东省,2011,江门市,江海区,4,广东省江门市江海区,"[113.1584562, 22.585632]"
广东省,2011,江门市,蓬江区,25,广东省江门市蓬江区,"[113.1584562, 22.585632]"
广东省,2011,江门市,鹤山市,6,广东省江门市鹤山市,"[112.800109, 22.663757]"
广东省,2012,江门市,台山市,4251,广东省江门市台山市,"[112.7884998, 22.2541202]"
广东省,2012,江门市,市辖区,49,广东省江门市市辖区,"[112.7884998, 22.2541202]"
广东省,2012,江门市,开平市,4588,广东省江门市开平市,"[112.688154, 22.3699417]"
广东省,2012,江门市,恩平市,411,广东省江门市恩平市,"[112.231933697, 22.2035524]"
广东省,2012,江门市,新会区,139,广东省江门市新会区,"[112.231933697, 22.2035524]"
广东省,2012,江门市,江海区,9,广东省江门市江海区,"[113.1584562, 22.585632]"
广东省,2012,江门市,蓬江区,104,广东省江门市蓬江区,"[113.1584562, 22.585632]"
广东省,2012,江门市,鹤山市,706,广东省江门市鹤山市,"[112.800109, 22.663757]"
广东省,2013,江门市,台山市,3485,广东省江门市台山市,"[112.7884998, 22.2541202]"
广东省,2013,江门市,市辖区,546,广东省江门市市辖区,"[112.7884998, 22.2541202]"
广东省,2013,江门市,开平市,3596,广东省江门市开平市,"[112.688154, 22.3699417]"
广东省,2013,江门市,恩平市,1886,广东省江门市恩平市,"[112.231933697, 22.2035524]"
广东省,2013,江门市,新会区,2565,广东省江门市新会区,"[112.231933697, 22.2035524]"
广东省,2013,江门市,江海区,96,广东省江门市江海区,"[113.1584562, 22.585632]"
广东省,2013,江门市,蓬江区,702,广东省江门市蓬江区,"[113.1584562, 22.585632]"
广东省,2013,江门市,鹤山市,1561,广东省江门市鹤山市,"[112.800109, 22.663757]"
广东省,2014,江门市,台山市,2841,广东省江门市台山市,"[112.7884998, 22.2541202]"
广东省,2014,江门市,市辖区,503,广东省江门市市辖区,"[112.7884998, 22.2541202]"
广东省,2014,江门市,开平市,2740,广东省江门市开平市,"[112.688154, 22.3699417]"
广东省,2014,江门市,恩平市,1154,广东省江门市恩平市,"[112.231933697, 22.2035524]"
广东省,2014,江门市,新会区,2357,广东省江门市新会区,"[112.231933697, 22.2035524]"
广东省,2014,江门市,江海区,33,广东省江门市江海区,"[113.1584562, 22.585632]"
广东省,2014,江门市,蓬江区,1331,广东省江门市蓬江区,"[113.1584562, 22.585632]"
广东省,2014,江门市,鹤山市,1437,广东省江门市鹤山市,"[112.800109, 22.663757]"
广东省,2015,江门市,,1,广东省江门市,"[113.079047, 22.5766294]"
广东省,2015,江门市,台山市,2201,广东省江门市台山市,"[112.7884998, 22.2541202]"
广东省,2015,江门市,市辖区,377,广东省江门市市辖区,"[112.7884998, 22.2541202]"
广东省,2015,江门市,开平市,2578,广东省江门市开平市,"[112.688154, 22.3699417]"
广东省,2015,江门市,恩平市,956,广东省江门市恩平市,"[112.231933697, 22.2035524]"
广东省,2015,江门市,新会区,2426,广东省江门市新会区,"[112.231933697, 22.2035524]"
广东省,2015,江门市,江海区,87,广东省江门市江海区,"[113.1584562, 22.585632]"
广东省,2015,江门市,蓬江区,1217,广东省江门市蓬江区,"[113.1584562, 22.585632]"
广东省,2015,江门市,鹤山市,1340,广东省江门市鹤山市,"[112.800109, 22.663757]"
广东省,2016,江门市,台山市,1116,广东省江门市台山市,"[112.7884998, 22.2541202]"
广东省,2016,江门市,市辖区,320,广东省江门市市辖区,"[112.7884998, 22.2541202]"
广东省,2016,江门市,开平市,1890,广东省江门市开平市,"[112.7884998, 22.2541202]"
广东省,2016,江门市,恩平市,749,广东省江门市恩平市,"[112.231933697, 22.2035524]"
广东省,2016,江门市,新会区,2300,广东省江门市新会区,"[112.231933697, 22.2035524]"
广东省,2016,江门市,江海区,78,广东省江门市江海区,"[113.1584562, 22.585632]"
广东省,2016,江门市,蓬江区,1176,广东省江门市蓬江区,"[113.1584562, 22.585632]"
广东省,2016,江门市,鹤山市,1064,广东省江门市鹤山市,"[112.800109, 22.663757]"
广东省,2010,天河,,19,广东省天河,"[113.7934363, 23.2606986]"
广东省,2010,清新,,1,广东省清新,"[112.8486756, 23.8887571]"
广东省,2010,平远,,1,广东省平远,"[115.910067, 24.660628]"
广东省,2010,逐溪,,1,广东省逐溪,"[113.2996652, 23.1952051]"
广东省,2010,罗定,,1,广东省罗定,"[111.490882194, 22.69328565]"
广东省,2010,深圳,,8,广东省深圳,"[114.0545327, 22.5442673]"
广东省,2010,深圳市,南山区,2,广东省深圳市南山区,"[114.1883524, 22.4984626]"
广东省,2010,深圳市,宝安区,2,广东省深圳市宝安区,"[113.8755227, 22.5577442]"
广东省,2010,深圳市,市辖区,2,广东省深圳市市辖区,"[113.8755227, 22.5577442]"
广东省,2010,深圳市,盐田区,1,广东省深圳市盐田区,"[113.8755227, 22.5577442]"
广东省,2010,深圳市,福田区,1,广东省深圳市福田区,"[114.047813, 22.54258]"
广东省,2010,深圳市,罗湖区,2,广东省深圳市罗湖区,"[114.11326637, 22.5289752]"
广东省,2010,深圳市,龙华新区,1,广东省深圳市龙华新区,"[114.11326637, 22.5289752]"
广东省,2010,深圳市,龙岗区,2,广东省深圳市龙岗区,"[114.11326637, 22.5289752]"
广东省,2010,深圳罗湖,,1,广东省深圳罗湖,"[114.11326637, 22.5289752]"
广东省,2011,深圳市,光明新区,1,广东省深圳市光明新区,"[114.11326637, 22.5289752]"
广东省,2011,深圳市,南山区,8,广东省深圳市南山区,"[114.1883524, 22.4984626]"
广东省,2011,深圳市,南雄市,1,广东省深圳市南雄市,"[114.1883524, 22.4984626]"
广东省,2011,深圳市,台山市,1,广东省深圳市台山市,"[114.1883524, 22.4984626]"
广东省,2011,深圳市,坪山新区,1,广东省深圳市坪山新区,"[114.1883524, 22.4984626]"
广东省,2011,深圳市,宝安区,12,广东省深圳市宝安区,"[113.8755227, 22.5577442]"
广东省,2011,深圳市,市辖区,17,广东省深圳市市辖区,"[113.8755227, 22.5577442]"
广东省,2011,深圳市,盐田区,2,广东省深圳市盐田区,"[113.8755227, 22.5577442]"
广东省,2011,深圳市,福田区,7,广东省深圳市福田区,"[114.047813, 22.54258]"
广东省,2011,深圳市,罗湖区,12,广东省深圳市罗湖区,"[114.11326637, 22.5289752]"
广东省,2011,深圳市,龙岗区,8,广东省深圳市龙岗区,"[114.11326637, 22.5289752]"
广东省,2012,深圳市,光明新区,10,广东省深圳市光明新区,"[114.11326637, 22.5289752]"
广东省,2012,深圳市,南山区,14,广东省深圳市南山区,"[114.1883524, 22.4984626]"
广东省,2012,深圳市,坪山新区,4,广东省深圳市坪山新区,"[114.1883524, 22.4984626]"
广东省,2012,深圳市,大鹏新区,2,广东省深圳市大鹏新区,"[114.1883524, 22.4984626]"
广东省,2012,深圳市,宝安区,89,广东省深圳市宝安区,"[113.8755227, 22.5577442]"
广东省,2012,深圳市,市辖区,47,广东省深圳市市辖区,"[113.8755227, 22.5577442]"
广东省,2012,深圳市,盐田区,2,广东省深圳市盐田区,"[113.8755227, 22.5577442]"
广东省,2012,深圳市,盐田区光明新区,1,广东省深圳市盐田区光明新区,"[113.8755227, 22.5577442]"
广东省,2012,深圳市,福田区,17,广东省深圳市福田区,"[114.047813, 22.54258]"
广东省,2012,深圳市,罗湖区,43,广东省深圳市罗湖区,"[114.11326637, 22.5289752]"
广东省,2012,深圳市,龙华新区,17,广东省深圳市龙华新区,"[114.11326637, 22.5289752]"
广东省,2012,深圳市,龙岗区,50,广东省深圳市龙岗区,"[114.11326637, 22.5289752]"
广东省,2013,深圳,,1,广东省深圳,"[114.0545327, 22.5442673]"
广东省,2013,深圳市,光明新区,40,广东省深圳市光明新区,"[114.0545327, 22.5442673]"
广东省,2013,深圳市,南山区,162,广东省深圳市南山区,"[114.1883524, 22.4984626]"
广东省,2013,深圳市,坪山新区,31,广东省深圳市坪山新区,"[114.1883524, 22.4984626]"
广东省,2013,深圳市,大鹏新区,8,广东省深圳市大鹏新区,"[114.1883524, 22.4984626]"
广东省,2013,深圳市,宝安区,481,广东省深圳市宝安区,"[113.8755227, 22.5577442]"
广东省,2013,深圳市,市辖区,197,广东省深圳市市辖区,"[113.8755227, 22.5577442]"
广东省,2013,深圳市,盐田区,25,广东省深圳市盐田区,"[113.8755227, 22.5577442]"
广东省,2013,深圳市,福田区,242,广东省深圳市福田区,"[114.047813, 22.54258]"
广东省,2013,深圳市,罗湖区,227,广东省深圳市罗湖区,"[114.11326637, 22.5289752]"
广东省,2013,深圳市,龙华新区,137,广东省深圳市龙华新区,"[114.11326637, 22.5289752]"
广东省,2013,深圳市,龙岗区,341,广东省深圳市龙岗区,"[114.11326637, 22.5289752]"
广东省,2014,深圳市,,1,广东省深圳市,"[114.0545327, 22.5442673]"
广东省,2014,深圳市,光明新区,148,广东省深圳市光明新区,"[114.0545327, 22.5442673]"
广东省,2014,深圳市,南山区,1423,广东省深圳市南山区,"[114.1883524, 22.4984626]"
广东省,2014,深圳市,坪山新区,86,广东省深圳市坪山新区,"[114.1883524, 22.4984626]"
广东省,2014,深圳市,大鹏新区,43,广东省深圳市大鹏新区,"[114.1883524, 22.4984626]"
广东省,2014,深圳市,宝安区,1408,广东省深圳市宝安区,"[113.8755227, 22.5577442]"
广东省,2014,深圳市,市辖区,491,广东省深圳市市辖区,"[113.8755227, 22.5577442]"
广东省,2014,深圳市,盐田区,133,广东省深圳市盐田区,"[113.8755227, 22.5577442]"
广东省,2014,深圳市,福田区,2738,广东省深圳市福田区,"[114.047813, 22.54258]"
广东省,2014,深圳市,罗湖区,1493,广东省深圳市罗湖区,"[114.11326637, 22.5289752]"
广东省,2014,深圳市,龙华新区,718,广东省深圳市龙华新区,"[114.11326637, 22.5289752]"
广东省,2014,深圳市,龙岗区,1621,广东省深圳市龙岗区,"[114.11326637, 22.5289752]"
广东省,2015,深圳市,,3,广东省深圳市,"[114.0545327, 22.5442673]"
广东省,2015,深圳市,光明新区,163,广东省深圳市光明新区,"[114.0545327, 22.5442673]"
广东省,2015,深圳市,南山区,1327,广东省深圳市南山区,"[114.1883524, 22.4984626]"
广东省,2015,深圳市,坪山新区,104,广东省深圳市坪山新区,"[114.1883524, 22.4984626]"
广东省,2015,深圳市,大鹏新区,31,广东省深圳市大鹏新区,"[114.1883524, 22.4984626]"
广东省,2015,深圳市,宝安区,1182,广东省深圳市宝安区,"[113.8755227, 22.5577442]"
广东省,2015,深圳市,市辖区,552,广东省深圳市市辖区,"[113.8755227, 22.5577442]"
广东省,2015,深圳市,盐田区,129,广东省深圳市盐田区,"[113.8755227, 22.5577442]"
广东省,2015,深圳市,福田区,2807,广东省深圳市福田区,"[114.047813, 22.54258]"
广东省,2015,深圳市,罗湖区,1289,广东省深圳市罗湖区,"[114.11326637, 22.5289752]"
广东省,2015,深圳市,龙华新区,546,广东省深圳市龙华新区,"[114.11326637, 22.5289752]"
广东省,2015,深圳市,龙岗区,1332,广东省深圳市龙岗区,"[114.11326637, 22.5289752]"
广东省,2016,深圳市,光明新区,237,广东省深圳市光明新区,"[114.11326637, 22.5289752]"
广东省,2016,深圳市,南山区,1595,广东省深圳市南山区,"[114.1883524, 22.4984626]"
广东省,2016,深圳市,坪山新区,112,广东省深圳市坪山新区,"[114.1883524, 22.4984626]"
广东省,2016,深圳市,大鹏新区,28,广东省深圳市大鹏新区,"[114.1883524, 22.4984626]"
广东省,2016,深圳市,宝安区,2390,广东省深圳市宝安区,"[113.8755227, 22.5577442]"
广东省,2016,深圳市,市辖区,758,广东省深圳市市辖区,"[113.8755227, 22.5577442]"
广东省,2016,深圳市,盐田区,133,广东省深圳市盐田区,"[113.8755227, 22.5577442]"
广东省,2016,深圳市,福田区,3629,广东省深圳市福田区,"[114.047813, 22.54258]"
广东省,2016,深圳市,罗湖区,1776,广东省深圳市罗湖区,"[114.11326637, 22.5289752]"
广东省,2016,深圳市,龙华区,14,广东省深圳市龙华区,"[114.0165486, 22.6557481]"
广东省,2016,深圳市,龙华新区,694,广东省深圳市龙华新区,"[114.0165486, 22.6557481]"
广东省,2016,深圳市,龙岗区,1952,广东省深圳市龙岗区,"[114.0165486, 22.6557481]"
广东省,2010,徐闻,,2,广东省徐闻,"[110.307038276, 20.4505951]"
广东省,2010,韶关,,15,广东省韶关,"[113.5923564, 24.8134099]"
广东省,2010,韶关市,,2,广东省韶关市,"[113.5923564, 24.8134099]"
广东省,2010,韶关市,乐昌市,9,广东省韶关市乐昌市,"[113.3470997, 25.1313491]"
广东省,2010,韶关市,乳源瑶族自治县,2,广东省韶关市乳源瑶族自治县,"[113.3470997, 25.1313491]"
广东省,2010,韶关市,南雄市,625,广东省韶关市南雄市,"[114.3064615, 25.1192792]"
广东省,2010,韶关市,始兴县,4,广东省韶关市始兴县,"[114.0706418, 24.9689603]"
广东省,2010,韶关市,市辖区,1,广东省韶关市市辖区,"[114.0706418, 24.9689603]"
广东省,2010,韶关市,新丰县,7,广东省韶关市新丰县,"[114.0706418, 24.9689603]"
广东省,2010,韶关市,曲江区,5,广东省韶关市曲江区,"[114.0706418, 24.9689603]"
广东省,2010,韶关市,武江区,3,广东省韶关市武江区,"[113.5387095, 24.8517253]"
广东省,2010,韶关市,浈江区,1,广东省韶关市浈江区,"[113.6409387, 24.8506982]"
广东省,2010,韶关市,翁源县,5,广东省韶关市翁源县,"[113.6409387, 24.8506982]"
广东省,2011,韶关市,乳源瑶族自治县,1,广东省韶关市乳源瑶族自治县,"[113.6409387, 24.8506982]"
广东省,2011,韶关市,仁化县,3,广东省韶关市仁化县,"[113.744455, 25.091253]"
广东省,2011,韶关市,南雄市,1838,广东省韶关市南雄市,"[114.3064615, 25.1192792]"
广东省,2011,韶关市,始兴县,4,广东省韶关市始兴县,"[114.0706418, 24.9689603]"
广东省,2011,韶关市,市辖区,11,广东省韶关市市辖区,"[114.0706418, 24.9689603]"
